country,target domain,CLS,LCP,FID,OSI,category
US,https://lotterydefeater.com,,,,,gambling
US,https://bluetiehome.com,,,,,gambling
US,https://nntv01.com,0.00545,940.61450,261.00000,767.13120,gambling
US,https://cap-cloud.co,,,,,gambling
US,https://hattablewheel.com,0.00000,961.76420,130.00000,727.10640,gambling
US,https://kslottery.com,0.01426,1972.88800,199.00000,3738.54879,gambling
US,https://rilot.com,0.31613,6575.00565,1126.00000,7231.47471,gambling
US,https://10beststreamingservices.com,0.00000,1416.22470,90.00000,809.55567,gambling
US,https://slidersunday.com,0.49923,2032.22710,28.00000,1661.23357,gambling
US,https://verifymyage.com,0.00674,4846.84390,92.00000,2351.54456,gambling
US,https://ialottery.com,,,,,gambling
US,https://conversion-cowboys.com,0.01612,1471.54100,68.00000,741.61119,gambling
US,https://azplayersclub.com,0.47310,5821.09700,1000.00000,6384.72987,gambling
US,https://foundmoneyguide.com,0.49131,1012.17500,44.00000,1852.00339,gambling
US,https://bestdayeversweeps.com,0.00979,1343.29180,71.00000,869.23788,gambling
US,https://lottostrategies.com,0.00497,1179.80450,82.00000,1899.71401,gambling
US,https://pencilrockroad.com,0.00000,946.64230,160.00000,794.83406,gambling
US,https://ebfamilysweeps.com,0.00000,1943.55100,96.00000,1767.27866,gambling
US,https://metalroofnation.com,0.29961,4682.38000,170.00000,3230.91889,gambling
US,https://spadescardclassic.com,,,,,gambling
US,https://click2win4life.com,0.44643,2246.27680,48.00000,2298.81220,gambling
US,https://primerewardspot.com,0.00312,1116.29850,59.00000,1275.07777,gambling
US,https://surveysoda.com,0.00008,1388.15520,162.00000,1918.10068,gambling
US,https://sweepstakesalerts.com,0.00000,2185.93245,65.00000,1337.21981,gambling
US,https://rewardit.com,,,,,gambling
US,https://sweetsandsavory.com,,,,,gambling
US,https://theamericansweepstakes.com,0.59748,1366.64200,200.00000,975.55564,gambling
US,https://orangestringpebble.com,0.00000,1024.24290,98.00000,822.66385,gambling
US,https://winstakes.com,,,,,gambling
US,https://fivecbd.com,0.00319,2254.37535,188.00000,6167.82763,gambling
US,https://thelotter.com,0.00529,4043.49160,1143.00000,9555.19764,gambling
US,https://dunkinextras.com,,,,,gambling
US,https://tinyspacetab.com,0.00000,1033.76280,106.00000,830.92645,gambling
UK,https://cosmobet.com,0.07922,6678.55150,678.00000,5192.33657,gambling
UK,https://velobet.com,0.09369,6215.94550,312.00000,2383.30727,gambling
UK,https://rolletto.com,0.04269,4189.16750,156.00000,3207.41920,gambling
UK,https://get-gx.co,0.01363,3384.81545,230.00000,2643.36579,gambling
UK,https://virgingames.com,0.03184,1398.80995,400.00000,2380.45094,gambling
UK,https://grosvenorcasinos.com,0.00009,4309.03650,285.00000,3741.08201,gambling
UK,https://456movie.com,0.00136,1674.85950,204.00000,759.56898,gambling
UK,https://partycasino.com,0.03780,3562.39958,791.00000,5254.98381,gambling
UK,https://luckypays.io,0.00109,4152.57200,203.00000,3301.68177,gambling
UK,https://kinghills.com,0.01026,7718.85845,302.00000,2691.18268,gambling
UK,https://galacasino.com,0.03392,4809.85550,1189.00000,16466.96305,gambling
UK,https://methstreams.pro,0.01025,3776.89550,16.00000,3874.34673,gambling
UK,https://piokok.com,0.00003,1981.54950,306.00000,2161.41525,gambling
UK,https://f7casino.com,0.06768,1168.01040,191.00000,1275.61274,gambling
UK,https://888casino.com,0.23922,5374.11895,680.00000,9110.78511,gambling
UK,https://playojo.com,0.78098,6651.26725,501.00000,6178.25783,gambling
UK,https://32red.com,0.00116,2213.46790,211.00000,2053.94919,gambling
UK,https://neptuneplay.com,0.05333,4076.38760,336.00000,4002.33944,gambling
UK,https://roobet.com,0.25662,8705.08750,2406.00000,3484.43781,gambling
UK,https://papahd3.online,0.00000,657.36710,263.00000,1265.05950,gambling
UK,https://slotstemple.com,0.01441,2103.14150,207.00000,1680.02942,gambling
UK,https://velobet.win,0.09171,6591.48900,510.00000,5089.08930,gambling
UK,https://fatpirate3.com,0.13707,7123.58620,1052.00000,11831.95224,gambling
UK,https://leovegas.co.uk,0.01167,1175.60000,1046.00000,2888.10177,gambling
UK,https://thesunvegas.co.uk,0.92926,4820.49285,1173.00000,8794.79539,gambling
UK,https://eclipseadblock.info,0.00486,724.28500,79.00000,840.54271,gambling
UK,https://pointviewnow.com,0.22513,633.23500,67.00000,2183.32141,gambling
UK,https://casumo.com,0.00545,773.58065,486.00000,960.90373,gambling
UK,https://openguessr.com,0.00432,2613.59900,342.00000,4212.51583,gambling
UK,https://begfpkn.net,,,,,gambling
UK,https://strikewild.co.uk,0.01688,958.39650,889.00000,2320.34728,gambling
UK,https://d10x.co,0.00519,3002.95600,283.00000,2382.15021,gambling
UK,https://youmanagehr.com,0.00749,2294.30870,87.00000,3385.02028,gambling
UK,https://casino.org,0.02940,1163.06300,307.00000,1994.20775,gambling
UK,https://doubledowncasino2.com,,,,,gambling
UK,https://lehemhavita.club,,,,,gambling
UK,https://mrvegas.com,0.00016,663.51300,91.00000,830.87378,gambling
UK,https://videoslots.com,0.00000,795.57000,150.00000,970.08882,gambling
UK,https://trafficmoose.com,0.26979,1927.01700,495.00000,1720.24023,gambling
UK,https://gambling.com,0.09454,1444.14630,398.00000,1390.26570,gambling
UK,https://casinosnotongamstop.ltd,0.43223,958.25000,79.00000,1037.54753,gambling
UK,https://bestcryptocasinos.ltd,0.20841,1024.27820,110.00000,1027.35641,gambling
UK,https://casino.guru,0.00232,2336.25600,531.00000,2657.66702,gambling
UK,https://mystake.com,0.00521,6591.01550,454.00000,5820.75466,gambling
UK,https://myacor.com,,,,,gambling
UK,https://lovecolumn.co,0.05539,3240.11000,161.00000,3200.79156,gambling
UK,https://doubledowncasino.com,0.00000,2842.10625,462.00000,2400.80312,gambling
UK,https://allbritishcasino.com,0.42478,3310.98890,339.00000,3650.87370,gambling
UK,https://parentingtipsblog.com,0.00460,5323.28100,689.00000,5588.53860,gambling
UK,https://popai.pro,0.56851,4249.18500,755.00000,6820.03912,gambling
UK,https://gentingcasino.com,0.00000,1191.67980,16.00000,1191.67980,gambling
UK,https://stake.uk.com,0.02279,3925.66875,340.00000,1912.14124,gambling
UK,https://bigwinboard.com,0.00082,2012.58050,153.00000,1924.60766,gambling
UK,https://betiton.com,0.00000,1290.98300,16.00000,1428.93736,gambling
UK,https://vbet.co.uk,,,,,gambling
UK,https://heybets.io,0.06085,1356.95100,381.00000,3956.82227,gambling
UK,https://tugaflix.best,0.06422,2167.80180,258.00000,1337.13627,gambling
UK,https://nunflix-firebase.firebaseapp.com,0.00027,2895.29450,1589.00000,7456.33241,gambling
UK,https://slotcatalog.com,0.11228,676.91300,204.00000,1156.51707,gambling
UK,https://pragmaticplay.com,0.02339,4225.03950,209.00000,5111.23928,gambling
UK,https://caledonian.com,0.02035,1613.43100,201.00000,1811.64539,gambling
UK,https://savinist.com,,,,,gambling
UK,https://cinemaunlocked.com,0.02190,1409.28050,102.00000,1206.84855,gambling
UK,https://gauselmann.com,0.02899,3205.16900,308.00000,3941.64894,gambling
UK,https://duc.link,,,,,gambling
UK,https://doubleucasino.com,0.01521,3322.07417,333.00000,4194.40903,gambling
UK,https://hypercasino.com,0.55753,6126.20000,1402.00000,4314.77501,gambling
UK,https://askgamblers.com,,,,,gambling
UK,https://ics-digital.com,0.00294,1653.82600,180.00000,2470.72998,gambling
UK,https://rain.gg,0.01144,686.17600,414.00000,6936.45141,gambling
UK,https://gameshop4u.com,0.00023,1834.26270,202.00000,1439.47686,gambling
UK,https://gameserver1-mt.com,,,,,gambling
UK,https://spacecasino.co.uk,0.00483,2430.19880,795.00000,3438.70052,gambling
UK,https://instantcasino.com,0.88766,1731.99250,271.00000,1131.25392,gambling
UK,https://888.com,1.02798,1804.32650,217.00000,2641.95853,gambling
UK,https://freeslots.com,0.00000,979.86000,84.00000,1719.66596,gambling
UK,https://lnw.com,0.00521,3096.99000,587.00000,2577.91313,gambling
UK,https://lightnwonder.sharepoint.com,0.01814,1713.74800,96.00000,1419.84587,gambling
UK,https://donbet.com,0.02226,4068.79425,212.00000,3061.77987,gambling
UK,https://engage-boost.com,0.00000,2569.53535,89.00000,1346.32407,gambling
UK,https://monixbet.com,0.00417,6408.61580,534.00000,5355.96200,gambling
UK,https://soap2day.tf,,,,,gambling
UK,https://slotmonster.com,0.00329,5527.05325,910.00000,5574.16881,gambling
UK,https://newskindiscovery.com,0.00320,2500.67650,208.00000,1620.97701,gambling
UK,https://hikeguru.store,1.00185,2384.49365,161.00000,1912.33080,gambling
UK,https://shelbysads.com,,,,,gambling
UK,https://s.to,0.02502,888.32910,244.00000,1527.34338,gambling
UK,https://romspedia.com,0.00074,2255.03050,207.00000,2460.88535,gambling
UK,https://hacksawgaming.com,0.00199,1115.47200,85.00000,1769.11099,gambling
UK,https://ddc.promo,0.00000,2098.65300,21.00000,2330.58554,gambling
UK,https://casinomeister.com,0.00069,1107.54900,69.00000,1688.73021,gambling
UK,https://packdraw.com,,,,,gambling
UK,https://skyvegas.com,,,,,gambling
UK,https://gameitlive.com,,,,,gambling
UK,https://skycasino.com,,,,,gambling
UK,https://aimukreegee.net,,,,,gambling
UK,https://bestcasinosnotongamstop.com,,,,,gambling
UK,https://ptailadsol.net,,,,,gambling
US,https://bovada.lv,0.06423,1327.27500,219.00000,4322.36242,gambling
US,https://doubledowncasino.com,0.00000,2408.04200,64.00000,1202.63900,gambling
US,https://acrpoker.eu,0.00000,580.33100,16.00000,852.20082,gambling
US,https://chumbacasino.com,0.03386,4506.42470,61.00000,1175.40550,gambling
US,https://rocketmoney.com,0.00021,1905.80800,44.00000,2207.24914,gambling
US,https://imagine-sports.net,0.01001,3817.66205,38.00000,3765.29764,gambling
US,https://casinoworld.com,0.40001,1402.57550,141.00000,1149.51239,gambling
US,https://luckylandslots.com,0.00496,464.62200,16.00000,464.62200,gambling
US,https://vegasworld.com,0.44875,1152.66200,177.00000,1022.17800,gambling
US,https://ddc.promo,0.00000,1986.20150,60.00000,2228.61581,gambling
US,https://toponepartners.com,0.01530,3233.68500,244.00000,1627.17061,gambling
US,https://pulsz.com,0.00545,667.84000,34.00000,569.33869,gambling
US,https://d10x.co,0.00522,3463.07900,204.00000,2873.00186,gambling
US,https://wowvegas.com,0.02234,2254.98100,70.00000,1185.76585,gambling
US,https://fun.high5casino.com,0.01398,1624.44940,16.00000,2357.75482,gambling
US,https://sportzino.com,0.03236,612.19650,180.00000,728.29085,gambling
US,https://456movie.com,0.00136,1198.79400,30.00000,289.38847,gambling
US,https://casino.org,0.02940,820.36975,109.00000,910.92893,gambling
US,https://zulacasino.com,0.29849,6890.98850,96.00000,2053.46690,gambling
US,https://dingdingding.com,0.05587,3424.47200,89.00000,1248.58527,gambling
US,https://7seascasino.com,0.42270,1372.87600,484.00000,1876.71303,gambling
US,https://hqz.gg,0.01708,1489.66031,27.00000,1942.80729,gambling
US,https://modo.us,0.05015,2775.33025,588.00000,3305.75413,gambling
US,https://pennplaycasino.com,0.18332,890.57300,102.00000,1728.34666,gambling
US,https://realprize.com,0.03731,1907.89200,325.00000,3440.00130,gambling
US,https://fortunecoins.com,0.00031,2981.96900,50.00000,1841.99373,gambling
US,https://vgwgroup.net,,,,,gambling
US,https://hititrich.com,0.00043,2575.04900,50.00000,889.45093,gambling
US,https://jackpota.com,,,,,gambling
US,https://caesarsgames.com,0.01524,1933.29500,24.00000,2293.44552,gambling
US,https://doubleucasino.com,0.02020,2804.47400,100.00000,3544.05133,gambling
US,https://aimukreegee.net,,,,,gambling
US,https://windcreekcasino.com,0.00039,4482.85580,443.00000,3307.15131,gambling
US,https://foxwoods.com,0.13732,5736.51230,99.00000,5522.47133,gambling
US,https://hellomillions.com,,,,,gambling
US,https://get-gx.co,0.70161,3592.82950,203.00000,1951.82255,gambling
US,https://piokok.com,0.00003,2130.81850,37.00000,1180.77485,gambling
US,https://pulszbingo.com,,,,,gambling
US,https://rollingriches.com,,,,,gambling
US,https://freeslots.com,0.00000,899.59600,54.00000,1239.43747,gambling
US,https://ddpcshares.com,0.00410,2394.66250,66.00000,4698.66919,gambling
US,https://duc.link,,,,,gambling
US,https://ignitioncasino.co,0.02740,1306.82800,16.00000,1821.99371,gambling
US,https://videopoker.com,0.00000,2686.32050,85.00000,2261.64767,gambling
US,https://openguessr.com,0.00138,1234.01150,280.00000,4056.70611,gambling
US,https://chanced.com,0.00000,4793.88218,262.00000,5507.54970,gambling
US,https://hardrocksocialcasino.com,0.00008,5769.22200,317.00000,2646.34453,gambling
US,https://playfame.com,,,,,gambling
US,https://s.to,0.02502,719.16760,66.00000,637.68420,gambling
US,https://megabonanza.com,,,,,gambling
US,https://hardrockworldtour.com,0.40399,1258.35350,217.00000,1147.26421,gambling
US,https://roobet.com,0.25661,4869.36640,371.00000,1980.37709,gambling
US,https://nuviasmiles.com,0.00587,1552.15440,127.00000,8483.34840,gambling
US,https://prizestash.com,0.00000,5045.70865,81.00000,2750.14165,gambling
US,https://toqutor.com,,,,,gambling
US,https://soap2day.tf,,,,,gambling
US,https://pampatharu.net,,,,,gambling
US,https://basketballholics.net,0.13898,2448.68150,92.00000,2450.94197,gambling
US,https://pointviewnow.com,0.22514,844.62600,99.00000,2450.70456,gambling
US,https://ayrdispensaries.com,0.00000,2013.04950,197.00000,1292.98533,gambling
US,https://boydgaming.com,0.01381,3981.68650,99.00000,2936.71041,gambling
US,https://checkwhois.net,0.09451,1358.19560,564.00000,2604.17334,gambling
US,https://directdexchange.com,,,,,gambling
US,https://babawildslots.com,,,,,gambling
US,https://papahd3.online,0.00000,615.90950,94.00000,1381.09170,gambling
US,https://begfpkn.net,,,,,gambling
US,https://fontainebleaulasvegas.com,0.01231,6324.67500,582.00000,6119.71717,gambling
US,https://sweepslots.com,0.00000,519.40900,16.00000,519.40900,gambling
US,https://everygame.eu,0.00000,934.66450,25.00000,1297.00199,gambling
US,https://arb2024.com,0.00656,4011.95880,135.00000,4317.32864,gambling
US,https://funzpoints.com,,,,,gambling
US,https://ultrapanda.mobi,,,,,gambling
US,https://yaamava.com,0.07499,4551.79980,202.00000,4639.50615,gambling
US,https://reallivedealercasino.com,,,,,gambling
US,https://popai.pro,0.56080,1423.87200,129.00000,3973.62425,gambling
US,https://masque.com,0.10474,2612.39251,44.00000,2803.72941,gambling
US,https://themoneyfactory.com,0.00084,6593.61370,207.00000,3915.14464,gambling
US,https://vegasslotsonline.com,0.06679,1015.82400,122.00000,1760.96222,gambling
US,https://pandamaster.vip,0.05694,1217.90800,60.00000,1295.93960,gambling
US,https://rewards-locker.com,0.00244,2170.80285,211.00000,2636.13007,gambling
US,https://topoffshorecasinos.com,0.00950,604.81240,40.00000,604.81240,gambling
US,https://vegas-x.org,0.00001,1339.75250,16.00000,1482.84279,gambling
US,https://nolimitcoins.com,0.00129,1319.63650,16.00000,1044.21800,gambling
US,https://romspedia.com,0.00099,2102.46700,18.00000,2262.35911,gambling
US,https://nunflix-firebase.firebaseapp.com,0.00030,3051.91853,995.00000,3788.86426,gambling
US,https://vblink777.club,,,,,gambling
US,https://gamersshield.com,0.00353,1268.95050,16.00000,1268.95050,gambling
US,https://rain.gg,0.01149,1049.07900,386.00000,4894.05529,gambling
US,https://caesarsgameshd.com,0.22552,4027.26900,16.00000,1304.11811,gambling
US,https://gameshop4u.com,0.00032,1562.34500,68.00000,2993.06503,gambling
US,https://caesarspalaceonline.com,,,,,gambling
US,https://betwhale.ag,,,,,gambling
US,https://ptailadsol.net,,,,,gambling
US,https://doubledowncasino2.com,,,,,gambling
US,https://betmgm.com,,,,,gambling
US,https://gameitlive.com,,,,,gambling
US,https://crowncoinscasino.com,,,,,gambling
US,https://mcluck.com,,,,,gambling
UK,https://tombola.co.uk,0.01513,1700.60750,207.00000,1965.23597,gambling
UK,https://jackpotjoy.com,0.00493,2276.59410,152.00000,1937.92924,gambling
UK,https://foxybingo.com,,,,,gambling
UK,https://galabingo.com,0.47956,4452.08258,958.00000,13119.86499,gambling
UK,https://mrq.com,0.07820,1408.97050,134.00000,1439.60231,gambling
UK,https://meccabingo.com,0.00599,2017.81400,701.00000,6658.25795,gambling
UK,https://buzzbingo.com,0.87856,6446.83930,7017.00000,18601.35688,gambling
UK,https://tombola.com,0.01637,1776.17690,74.00000,1559.04124,gambling
UK,https://ballycasino.co.uk,0.05626,1084.11300,353.00000,1831.85524,gambling
UK,https://sunbingo.co.uk,1.38228,3841.55400,516.00000,5505.49997,gambling
UK,https://doublebubblebingo.com,0.00108,2039.56700,322.00000,2694.20650,gambling
UK,https://extrareward4you.com,0.15023,871.84450,94.00000,1077.67890,gambling
UK,https://rainbowrichescasino.com,0.00332,1419.25440,234.00000,1931.03015,gambling
UK,https://ylive-community.com,0.00003,1188.99000,95.00000,906.99127,gambling
UK,https://inboxpounds.co.uk,0.18316,1495.41500,256.00000,2995.65942,gambling
UK,https://skybingo.com,,,,,gambling
UK,https://payzilch.com,0.00004,2199.74250,207.00000,2009.63742,gambling
UK,https://thatprizeguy.co.uk,0.37163,1678.66340,407.00000,4502.09301,gambling
UK,https://bestnewbingosites.co.uk,0.00337,1141.50500,238.00000,1113.05199,gambling
UK,https://heartbingo.co.uk,,,,,gambling
UK,https://lottomart.com,0.12398,2523.22975,200.00000,1420.47623,gambling
UK,https://fulsarfullzzar.blogspot.com,0.00113,1197.95000,54.00000,1029.65255,gambling
UK,https://gamesys.sharepoint.com,0.01613,1877.91300,2676.00000,3528.89908,gambling
UK,https://gamesys-my.sharepoint.com,0.01605,2142.46450,1838.00000,3621.99978,gambling
UK,https://crumb.pet,0.00116,1474.44450,1088.00000,3311.73335,gambling
UK,https://games.buzzbingo.com,,,,,gambling
UK,https://teamcasino.com,0.00262,1776.83400,206.00000,3085.38174,gambling
UK,https://thesaucemag.com,0.21195,4392.21550,274.00000,5353.43745,gambling
UK,https://nitrouscompetitions.com,,,,,gambling
UK,https://ohmydosh.co.uk,0.02649,1265.75900,301.00000,1673.09037,gambling
