country,target,year,month,new_referring_main_domains,referring_main_domains,category,subcategory
UK,vicedeal.com,2025,1,32,272,ecom,auctions
UK,fromjapan.co.jp,2025,1,76,3514,ecom,auctions
UK,carousell.com.hk,2025,1,204,2493,ecom,auctions
UK,trademe.co.nz,2025,1,257,15033,ecom,auctions
UK,futurepropertyauctions.co.uk,2025,1,14,413,ecom,auctions
UK,raw2k.co.uk,2025,1,35,1240,ecom,auctions
UK,davidduggleby.com,2025,1,69,1743,ecom,auctions
UK,hobbsparker.co.uk,2025,1,18,521,ecom,auctions
UK,roseberys.co.uk,2025,1,46,836,ecom,auctions
UK,centralcarauctions.com,2025,1,8,221,ecom,auctions
UK,reemandansie.com,2025,1,34,436,ecom,auctions
UK,interencheres.com,2025,1,74,3648,ecom,auctions
UK,tradera.com,2025,1,206,8492,ecom,auctions
UK,corsearch.sharepoint.com,2025,1,0,3,ecom,auctions
UK,peacockauction.co.uk,2025,1,10,502,ecom,auctions
UK,lotsroad.com,2025,1,54,1830,ecom,auctions
UK,adampartridge.co.uk,2025,1,21,685,ecom,auctions
UK,police-auctions.org.uk,2025,1,4,141,ecom,auctions
UK,lyonandturnbull.com,2025,1,28,1160,ecom,auctions
UK,drouot.com,2025,1,251,8107,ecom,auctions
UK,allegro.cz,2025,1,54,1419,ecom,auctions
UK,mctears.co.uk,2025,1,14,458,ecom,auctions
UK,gorringes.co.uk,2025,1,11,582,ecom,auctions
UK,ebay.us,2025,1,267,10484,ecom,auctions
UK,merkandi.co.uk,2025,1,9,390,ecom,auctions
UK,njuskalo.hr,2025,1,411,41159,ecom,auctions
UK,delcampe.net,2025,1,178,7276,ecom,auctions
UK,goldingyoung.com,2025,1,41,736,ecom,auctions
UK,kustomer.support,2025,1,7,129,ecom,auctions
UK,ewbankauctions.co.uk,2025,1,109,1524,ecom,auctions
UK,davidlay.co.uk,2025,1,11,350,ecom,auctions
UK,ricardo.ch,2025,1,558,8821,ecom,auctions
UK,lot-tissimo.com,2025,1,13,1088,ecom,auctions
UK,wellersauctions.com,2025,1,17,247,ecom,auctions
UK,barnebys.co.uk,2025,1,24,901,ecom,auctions
UK,ebay.com.hk,2025,1,154,3885,ecom,auctions
UK,bamfords-auctions.co.uk,2025,1,8,309,ecom,auctions
UK,gardinerhoulgate.co.uk,2025,1,13,506,ecom,auctions
UK,gavelauctionsonline.com,2025,1,5,47,ecom,auctions
UK,for-sale.co.uk,2025,1,332,17432,ecom,auctions
UK,lot-art.com,2025,1,255,14295,ecom,auctions
UK,datesearch.net,2025,1,3,51,ecom,auctions
UK,picclick.fr,2025,1,480,6266,ecom,auctions
UK,bstock.com,2025,1,77,2048,ecom,auctions
UK,esnipe.com,2025,1,9,619,ecom,auctions
UK,lskauctioncentre.co.uk,2025,1,12,240,ecom,auctions
UK,cifnews.com,2025,1,76,3101,ecom,auctions
UK,dominicwinter.co.uk,2025,1,23,731,ecom,auctions
UK,troostwijkauctions.com,2025,1,39,2799,ecom,auctions
UK,bukowskis.com,2025,1,54,2780,ecom,auctions
UK,johnpyelots.co.uk,2025,1,34,595,ecom,auctions
UK,picclick.it,2025,1,276,4041,ecom,auctions
UK,ryedaleauctioneers.com,2025,1,15,259,ecom,auctions
UK,lois-bullion.com,2025,1,7,248,ecom,auctions
UK,ebay.pl,2025,1,128,4195,ecom,auctions
UK,greatwesternauctions.com,2025,1,40,288,ecom,auctions
UK,shopgoodwill.com,2025,1,113,5092,ecom,auctions
UK,dawsonsauctions.co.uk,2025,1,12,453,ecom,auctions
UK,wessexauctionrooms.co.uk,2025,1,3,179,ecom,auctions
UK,wilson55.com,2025,1,27,195,ecom,auctions
UK,morrisleslie.com,2025,1,12,481,ecom,auctions
UK,marthill.co.uk,2025,1,3,296,ecom,auctions
UK,dorotheum.com,2025,1,203,13252,ecom,auctions
UK,eastbristol.co.uk,2025,1,7,370,ecom,auctions
UK,ebay.nl,2025,1,97,6053,ecom,auctions
UK,mercadolibre.com,2025,1,581,18665,ecom,auctions
UK,johnpyetrade.co.uk,2025,1,1,28,ecom,auctions
UK,proxibid.com,2025,1,329,13974,ecom,auctions
UK,denhams.com,2025,1,25,500,ecom,auctions
UK,atthemovies.uk,2025,1,7,221,ecom,auctions
UK,bca-group.com,2025,1,5,129,ecom,auctions
UK,icollector.com,2025,1,225,5928,ecom,auctions
UK,proantic.com,2025,1,148,4682,ecom,auctions
UK,bellmans.co.uk,2025,1,3,285,ecom,auctions
UK,etsy.com,2025,1,17707,937238,ecom,marketplace
UK,amazon.com,2025,1,53698,3301050,ecom,marketplace
UK,aliexpress.com,2025,1,7884,218838,ecom,marketplace
UK,temu.com,2025,1,1715,25248,ecom,marketplace
UK,argos.co.uk,2025,1,500,21080,ecom,marketplace
UK,johnlewis.com,2025,1,944,33665,ecom,marketplace
UK,currys.co.uk,2025,1,452,15265,ecom,marketplace
UK,ebay.com,2025,1,9300,447944,ecom,marketplace
UK,very.co.uk,2025,1,361,19544,ecom,marketplace
UK,yodel.co.uk,2025,1,63,2016,ecom,marketplace
UK,costco.co.uk,2025,1,400,20211,ecom,marketplace
UK,smythstoys.com,2025,1,590,23925,ecom,marketplace
UK,alibaba.com,2025,1,5093,177656,ecom,marketplace
UK,houseoffraser.co.uk,2025,1,286,13399,ecom,marketplace
UK,onbuy.com,2025,1,337,26025,ecom,marketplace
UK,bmstores.co.uk,2025,1,278,19350,ecom,marketplace
UK,amazon.de,2025,1,6699,395398,ecom,marketplace
UK,amazon.in,2025,1,5112,148057,ecom,marketplace
UK,media-amazon.com,2025,1,5578,327669,ecom,marketplace
UK,jdwilliams.co.uk,2025,1,62,2321,ecom,marketplace
UK,dhgate.com,2025,1,1329,82170,ecom,marketplace
UK,camelcamelcamel.com,2025,1,504,16824,ecom,marketplace
UK,amazon.fr,2025,1,3008,161140,ecom,marketplace
UK,amazon.es,2025,1,2294,132497,ecom,marketplace
UK,amazon.ca,2025,1,5120,200759,ecom,marketplace
UK,lightinthebox.com,2025,1,305,13426,ecom,marketplace
UK,amazon.it,2025,1,2322,119516,ecom,marketplace
UK,poundland.co.uk,2025,1,97,4747,ecom,marketplace
UK,walmart.com,2025,1,8071,282369,ecom,marketplace
UK,harveynichols.com,2025,1,246,11578,ecom,marketplace
UK,taobao.com,2025,1,4461,139131,ecom,marketplace
UK,allegro.pl,2025,1,1444,55908,ecom,marketplace
UK,ozon.ru,2025,1,2518,77421,ecom,marketplace
UK,monicavinader.com,2025,1,124,4086,ecom,marketplace
UK,faire.com,2025,1,965,26803,ecom,marketplace
UK,made-in-china.com,2025,1,2838,191915,ecom,marketplace
UK,zazzle.co.uk,2025,1,180,7594,ecom,marketplace
UK,amazon.co.jp,2025,1,6384,450451,ecom,marketplace
UK,amazon.com.au,2025,1,2683,78231,ecom,marketplace
UK,wayfair.com,2025,1,1179,50316,ecom,marketplace
UK,digikala.com,2025,1,625,18633,ecom,marketplace
UK,fruugo.co.uk,2025,1,128,3691,ecom,marketplace
UK,amazon.ae,2025,1,1247,22508,ecom,marketplace
UK,nkuku.com,2025,1,49,1467,ecom,marketplace
UK,olx.pl,2025,1,397,11393,ecom,marketplace
UK,flipkart.com,2025,1,1393,52012,ecom,marketplace
UK,indiamart.com,2025,1,3225,85871,ecom,marketplace
UK,ebay.de,2025,1,2602,71615,ecom,marketplace
UK,cassart.co.uk,2025,1,198,2555,ecom,marketplace
UK,banggood.com,2025,1,472,36513,ecom,marketplace
UK,wildberries.ru,2025,1,2857,57683,ecom,marketplace
UK,weidian.com,2025,1,131,5222,ecom,marketplace
UK,target.com,2025,1,4109,214008,ecom,marketplace
UK,tmall.com,2025,1,2148,66318,ecom,marketplace
UK,timpson.co.uk,2025,1,53,2138,ecom,marketplace
UK,amazon.nl,2025,1,917,22526,ecom,marketplace
UK,ebay.ca,2025,1,866,32167,ecom,marketplace
UK,joom.com,2025,1,309,17208,ecom,marketplace
UK,atlasformen.co.uk,2025,1,15,393,ecom,marketplace
UK,costco.com,2025,1,1631,72288,ecom,marketplace
UK,1688.com,2025,1,2528,78862,ecom,marketplace
UK,argos-support.co.uk,2025,1,28,874,ecom,marketplace
UK,ebay.com.au,2025,1,834,47462,ecom,marketplace
UK,bol.com,2025,1,1963,36951,ecom,marketplace
UK,tefal.co.uk,2025,1,50,77184,ecom,marketplace
UK,tjx.com,2025,1,306,2313,ecom,marketplace
UK,kuajingmaihuo.com,2025,1,13,15324,ecom,marketplace
UK,trendyol.com,2025,1,902,112,ecom,marketplace
UK,ebay.fr,2025,1,377,20787,ecom,marketplace
UK,akamaized.net,2025,1,6,24480,ecom,marketplace
UK,amazon.sa,2025,1,669,1693,ecom,marketplace
UK,emag.ro,2025,1,350,10884,ecom,marketplace
UK,desertcart.co.uk,2025,1,90,12056,ecom,marketplace
UK,takealot.com,2025,1,607,1168,ecom,marketplace
UK,costway.co.uk,2025,1,46,34696,ecom,marketplace
UK,onthatass.com,2025,1,22,805,ecom,marketplace
UK,kwcdn.com,2025,1,360,559,ecom,marketplace
UK,sovendus.com,2025,1,27,2391,ecom,marketplace
UK,shopee.com.my,2025,1,2878,1072,ecom,marketplace
UK,rozetka.com.ua,2025,1,363,147725,ecom,marketplace
UK,wish.com,2025,1,685,13176,ecom,marketplace
UK,offeroftheday.co.uk,2025,1,45,55955,ecom,marketplace
UK,aliexpress.ru,2025,1,346,499,ecom,marketplace
UK,shop.tiktok.com,2025,1,258,14811,ecom,marketplace
UK,thebigphonestore.co.uk,2025,1,48,4426,ecom,marketplace
UK,ebay.it,2025,1,366,920,ecom,marketplace
UK,stepone.life,2025,1,25,23850,ecom,marketplace
UK,market.yandex.ru,2025,1,730,722,ecom,marketplace
UK,rakuten.co.jp,2025,1,6864,32030,ecom,marketplace
UK,lazada.com.ph,2025,1,39023,372134,ecom,marketplace
UK,backmarket.com,2025,1,235,123811,ecom,marketplace
UK,shopee.ph,2025,1,2041,4943,ecom,marketplace
UK,torob.com,2025,1,466,103373,ecom,marketplace
UK,homebargains.co.uk,2025,1,67,7235,ecom,marketplace
UK,hepsiburada.com,2025,1,669,5001,ecom,marketplace
UK,tokopedia.com,2025,1,1931,17506,ecom,marketplace
UK,amazon.sg,2025,1,591,80679,ecom,marketplace
UK,pricespy.co.uk,2025,1,69,12718,ecom,price comparison
UK,bizrate.com,2025,1,166,2946,ecom,price comparison
UK,kelkoo.co.uk,2025,1,33,17291,ecom,price comparison
UK,shopping.com,2025,1,82,1949,ecom,price comparison
UK,shoppermeet.net,2025,1,19,15618,ecom,price comparison
UK,ceneo.pl,2025,1,261,272,ecom,price comparison
UK,grabasaving.com,2025,1,6,15495,ecom,price comparison
UK,coffeefriend.co.uk,2025,1,51,83,ecom,price comparison
UK,idealo.de,2025,1,634,2114,ecom,price comparison
UK,shoparize.com,2025,1,118,15679,ecom,price comparison
UK,smartprix.com,2025,1,854,714,ecom,price comparison
UK,heureka.cz,2025,1,255,18074,ecom,price comparison
UK,olx.pt,2025,1,92,11611,ecom,price comparison
UK,skinflint.co.uk,2025,1,37,4872,ecom,price comparison
UK,bestproducts.com,2025,1,543,1235,ecom,price comparison
UK,tweakers.net,2025,1,361,14403,ecom,price comparison
UK,mr.shopping,2025,1,18,27005,ecom,price comparison
UK,circlegoods.net,2025,1,2,94,ecom,price comparison
UK,tekshop.co.uk,2025,1,46,10,ecom,price comparison
UK,mydealz.de,2025,1,346,228,ecom,price comparison
UK,shopping.yahoo.com,2025,1,322,19518,ecom,price comparison
UK,idealo.fr,2025,1,86,13197,ecom,price comparison
UK,a1smartshop.com,2025,1,19,2616,ecom,price comparison
UK,prisjakt.nu,2025,1,81,116,ecom,price comparison
UK,akakce.com,2025,1,264,3521,ecom,price comparison
UK,theelectronicswarehouse.co.uk,2025,1,14,8604,ecom,price comparison
UK,duronic.com,2025,1,27,122,ecom,price comparison
UK,comparis.ch,2025,1,119,375,ecom,price comparison
UK,britdeals.co.uk,2025,1,10,5766,ecom,price comparison
